Cycle,Total Messages,,Total Cycle Spend,,Total Data Received,,Peers Remaining,,Unsatisfied,,Budget Exhausted,,Orphaned,,PEER_DOWN,,MALFORMED_RECORDS,,DATA_REQUEST,,NO_DATA,,NO_ACCESS,,POLICY_INFORM,,REJECT_POLICIES,,RECORD_INFORM,,DATA_RESULT,,DATA_RESULT (+Data),,Data Received,,Cycle Spend,,Total Profit,,Total Neighbours,,Average Satisfaction,,Average Profit,,Average Data Received,,Average Normalised Profit,,Average Neighbours,
232,8202.0,8202.0,13518.0,13518.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7539.0,-7539.0,577.0,577.0,70.3190747052459,70.3190747052459,-75.39,-75.39,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
233,8232.0,8232.0,13574.0,13574.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7595.0,-7595.0,577.0,577.0,70.3190747052459,70.3190747052459,-75.95,-75.95,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
234,8262.0,8262.0,13630.0,13630.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7651.0,-7651.0,577.0,577.0,70.3190747052459,70.3190747052459,-76.51,-76.51,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
235,8292.0,8292.0,13686.0,13686.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7707.0,-7707.0,577.0,577.0,70.3190747052459,70.3190747052459,-77.07,-77.07,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
236,8322.0,8322.0,13742.0,13742.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7763.0,-7763.0,577.0,577.0,70.3190747052459,70.3190747052459,-77.63,-77.63,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
237,8352.0,8352.0,13798.0,13798.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7819.0,-7819.0,577.0,577.0,70.3190747052459,70.3190747052459,-78.19,-78.19,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
238,8382.0,8382.0,13854.0,13854.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7875.0,-7875.0,577.0,577.0,70.3190747052459,70.3190747052459,-78.75,-78.75,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
239,8412.0,8412.0,13910.0,13910.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7931.0,-7931.0,577.0,577.0,70.3190747052459,70.3190747052459,-79.31,-79.31,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
240,8442.0,8442.0,13966.0,13966.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-7987.0,-7987.0,577.0,577.0,70.3190747052459,70.3190747052459,-79.87,-79.87,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
241,8472.0,8472.0,14022.0,14022.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8043.0,-8043.0,577.0,577.0,70.3190747052459,70.3190747052459,-80.43,-80.43,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
242,8502.0,8502.0,14078.0,14078.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8099.0,-8099.0,577.0,577.0,70.3190747052459,70.3190747052459,-80.99,-80.99,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
243,8532.0,8532.0,14134.0,14134.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8155.0,-8155.0,577.0,577.0,70.3190747052459,70.3190747052459,-81.55,-81.55,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
244,8562.0,8562.0,14190.0,14190.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8211.0,-8211.0,577.0,577.0,70.3190747052459,70.3190747052459,-82.11,-82.11,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
245,8592.0,8592.0,14246.0,14246.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8267.0,-8267.0,577.0,577.0,70.3190747052459,70.3190747052459,-82.67,-82.67,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
246,8622.0,8622.0,14302.0,14302.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8323.0,-8323.0,577.0,577.0,70.3190747052459,70.3190747052459,-83.23,-83.23,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
247,8652.0,8652.0,14358.0,14358.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8379.0,-8379.0,577.0,577.0,70.3190747052459,70.3190747052459,-83.79,-83.79,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
248,8682.0,8682.0,14414.0,14414.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8435.0,-8435.0,577.0,577.0,70.3190747052459,70.3190747052459,-84.35,-84.35,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
249,8712.0,8712.0,14470.0,14470.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8491.0,-8491.0,577.0,577.0,70.3190747052459,70.3190747052459,-84.91,-84.91,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
250,8742.0,8742.0,14526.0,14526.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-8547.0,-8547.0,577.0,577.0,70.3190747052459,70.3190747052459,-85.47,-85.47,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
